debugU1IUA9:debug4RP9SY,16,1401798868177,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugSLS7KH:debugAVV1DB,0,1401799086682,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugSLS7KH:debugAVV1DB,1,1401799087846,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1159, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugSLS7KH:debugAVV1DB,2,1401799088414,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 564, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugSLS7KH:debugAVV1DB,3,1401799089178,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 763, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugSLS7KH:debugAVV1DB,4,1401799089852,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 673, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugSLS7KH:debugAVV1DB,5,1401799091735,"{""rt"": 865, ""hit"": false, ""feature"": 4, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debugSLS7KH:debugAVV1DB,6,1401799094461,"{""rt"": 720, ""hit"": false, ""feature"": 4, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugSLS7KH:debugAVV1DB,7,1401799097253,"{""rt"": 786, ""hit"": true, ""feature"": 4, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""333"", ""response"": ""2"", ""stimuli1"": ""111""}"
debugSLS7KH:debugAVV1DB,8,1401799099781,"{""rt"": 523, ""hit"": false, ""feature"": 4, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""1"", ""stimuli1"": ""111""}"
debugSLS7KH:debugAVV1DB,9,1401799102157,"{""rt"": 371, ""hit"": false, ""feature"": 4, ""stimuli2"": ""222"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""333"", ""response"": ""3"", ""stimuli1"": ""111""}"
debugC67SWM:debugRGBUOT,0,1401799273147,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugC67SWM:debugRGBUOT,1,1401799273895,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 744, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugC67SWM:debugRGBUOT,2,1401799274567,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 668, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugC67SWM:debugRGBUOT,3,1401799274939,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 370, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugC67SWM:debugRGBUOT,4,1401799275676,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 735, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugC67SWM:debugRGBUOT,5,1401799277550,"{""rt"": 857, ""hit"": false, ""feature"": 6, ""stimuli2"": ""131"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""212"", ""response"": ""1"", ""stimuli1"": ""323""}"
debugC67SWM:debugRGBUOT,6,1401799280909,"{""rt"": 1354, ""hit"": true, ""feature"": 6, ""stimuli2"": ""131"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""223"", ""response"": ""2"", ""stimuli1"": ""312""}"
debugC67SWM:debugRGBUOT,7,1401799283900,"{""rt"": 984, ""hit"": false, ""feature"": 6, ""stimuli2"": ""332"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""211"", ""response"": ""2"", ""stimuli1"": ""123""}"
debugC67SWM:debugRGBUOT,8,1401799286436,"{""rt"": 531, ""hit"": false, ""feature"": 6, ""stimuli2"": ""211"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""122"", ""response"": ""3"", ""stimuli1"": ""333""}"
debugC67SWM:debugRGBUOT,9,1401799289028,"{""rt"": 586, ""hit"": true, ""feature"": 6, ""stimuli2"": ""312"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""223"", ""response"": ""1"", ""stimuli1"": ""131""}"
